scenario (-),iteration (-),cmd_id (-),origin_cycle (-),bus (-),h4_ts_sent (epoch_s),h1_ts_received (epoch_s),control_latency (s)
dos_heavy,iteration_2,52,56,4,1780260263.731862,1780260265.022619,1.290757
dos_heavy,iteration_2,52,56,5,1780260263.731862,1780260265.022619,1.290757
dos_heavy,iteration_2,53,57,1,1780260264.422096,1780260266.023016,1.600920
dos_heavy,iteration_2,53,57,2,1780260264.422096,1780260266.023016,1.600920
dos_heavy,iteration_2,53,57,3,1780260264.422096,1780260266.023016,1.600920
dos_heavy,iteration_2,53,57,4,1780260264.422096,1780260266.023016,1.600920
dos_heavy,iteration_2,53,57,5,1780260264.422096,1780260266.023016,1.600920
dos_heavy,iteration_2,54,58,1,1780260265.425143,1780260267.048483,1.623340
dos_heavy,iteration_2,54,58,2,1780260265.425143,1780260267.048483,1.623340
dos_heavy,iteration_2,54,58,3,1780260265.425143,1780260267.048483,1.623340
dos_heavy,iteration_2,54,58,4,1780260265.425143,1780260267.048483,1.623340
dos_heavy,iteration_2,54,58,5,1780260265.425143,1780260267.048483,1.623340
dos_heavy,iteration_2,55,59,1,1780260266.536312,1780260268.048583,1.512271
dos_heavy,iteration_2,55,59,2,1780260266.536312,1780260268.048583,1.512271
dos_heavy,iteration_2,55,59,3,1780260266.536312,1780260268.048583,1.512271
dos_heavy,iteration_2,55,59,4,1780260266.536312,1780260268.048583,1.512271
dos_heavy,iteration_2,55,59,5,1780260266.536312,1780260268.048583,1.512271
dos_heavy,iteration_2,56,60,1,1780260268.073119,1780260270.049959,1.976840
dos_heavy,iteration_2,56,60,2,1780260268.073119,1780260270.049959,1.976840
dos_heavy,iteration_2,56,60,3,1780260268.073119,1780260270.049959,1.976840
dos_heavy,iteration_2,56,60,4,1780260268.073119,1780260270.049959,1.976840
dos_heavy,iteration_2,56,60,5,1780260268.073119,1780260270.049959,1.976840
dos_heavy,iteration_2,58,62,1,1780260269.634540,1780260271.050500,1.415960
dos_heavy,iteration_2,58,62,2,1780260269.634540,1780260271.050500,1.415960
dos_heavy,iteration_2,58,62,3,1780260269.634540,1780260271.050500,1.415960
dos_heavy,iteration_2,58,62,4,1780260269.634540,1780260271.050500,1.415960
dos_heavy,iteration_2,58,62,5,1780260269.634540,1780260271.050500,1.415960
dos_heavy,iteration_2,59,63,1,1780260270.566034,1780260274.062756,3.496722
dos_heavy,iteration_2,59,63,2,1780260270.566034,1780260274.062756,3.496722
dos_heavy,iteration_2,59,63,3,1780260270.566034,1780260274.062756,3.496722
dos_heavy,iteration_2,59,63,4,1780260270.566034,1780260274.062756,3.496722
dos_heavy,iteration_2,59,63,5,1780260270.566034,1780260274.062756,3.496722
dos_heavy,iteration_2,61,65,1,1780260272.933199,1780260276.064528,3.131329
dos_heavy,iteration_2,61,65,2,1780260272.933199,1780260276.064528,3.131329
dos_heavy,iteration_2,61,65,3,1780260272.933199,1780260276.064528,3.131329
dos_heavy,iteration_2,61,65,4,1780260272.933199,1780260276.064528,3.131329
dos_heavy,iteration_2,61,65,5,1780260272.933199,1780260276.064528,3.131329
dos_heavy,iteration_2,63,67,1,1780260275.387104,1780260277.065089,1.677985
dos_heavy,iteration_2,63,67,2,1780260275.387104,1780260277.065089,1.677985
dos_heavy,iteration_2,63,67,3,1780260275.387104,1780260277.065089,1.677985
dos_heavy,iteration_2,63,67,4,1780260275.387104,1780260277.065089,1.677985
dos_heavy,iteration_2,63,67,5,1780260275.387104,1780260277.065089,1.677985
dos_heavy,iteration_2,65,69,1,1780260276.774372,1780260278.065980,1.291608
dos_heavy,iteration_2,65,69,2,1780260276.774372,1780260278.065980,1.291608
dos_heavy,iteration_2,65,69,3,1780260276.774372,1780260278.065980,1.291608
dos_heavy,iteration_2,65,69,4,1780260276.774372,1780260278.065980,1.291608
dos_heavy,iteration_2,65,69,5,1780260276.774372,1780260278.065980,1.291608
dos_heavy,iteration_2,66,70,1,1780260277.623204,1780260279.068178,1.444974
dos_heavy,iteration_2,66,70,2,1780260277.623204,1780260279.068178,1.444974
dos_heavy,iteration_2,66,70,3,1780260277.623204,1780260279.068178,1.444974
dos_heavy,iteration_2,66,70,4,1780260277.623204,1780260279.068178,1.444974
dos_heavy,iteration_2,66,70,5,1780260277.623204,1780260279.068178,1.444974
dos_heavy,iteration_2,67,71,1,1780260278.944612,1780260280.068741,1.124129
dos_heavy,iteration_2,67,71,2,1780260278.944612,1780260280.068741,1.124129
dos_heavy,iteration_2,67,71,3,1780260278.944612,1780260280.068741,1.124129
dos_heavy,iteration_2,67,71,4,1780260278.944612,1780260280.068741,1.124129
dos_heavy,iteration_2,67,71,5,1780260278.944612,1780260280.068741,1.124129
dos_heavy,iteration_2,68,72,1,1780260279.604999,1780260281.082889,1.477890
dos_heavy,iteration_2,68,72,2,1780260279.604999,1780260281.082889,1.477890
dos_heavy,iteration_2,68,72,3,1780260279.604999,1780260281.082889,1.477890
dos_heavy,iteration_2,68,72,4,1780260279.604999,1780260281.082889,1.477890
dos_heavy,iteration_2,68,72,5,1780260279.604999,1780260281.082889,1.477890
dos_heavy,iteration_2,69,73,1,1780260280.501647,1780260282.084430,1.582783
dos_heavy,iteration_2,69,73,2,1780260280.501647,1780260282.084430,1.582783
dos_heavy,iteration_2,69,73,3,1780260280.501647,1780260282.084430,1.582783
dos_heavy,iteration_2,69,73,4,1780260280.501647,1780260282.084430,1.582783
dos_heavy,iteration_2,69,73,5,1780260280.501647,1780260282.084430,1.582783
dos_heavy,iteration_2,70,74,1,1780260281.412240,1780260283.107017,1.694777
dos_heavy,iteration_2,70,74,2,1780260281.412240,1780260283.107017,1.694777
dos_heavy,iteration_2,70,74,3,1780260281.412240,1780260283.107017,1.694777
dos_heavy,iteration_2,70,74,4,1780260281.412240,1780260283.107017,1.694777
dos_heavy,iteration_2,70,74,5,1780260281.412240,1780260283.107017,1.694777
dos_heavy,iteration_2,71,75,1,1780260282.576761,1780260292.119289,9.542528
dos_heavy,iteration_2,71,75,2,1780260282.576761,1780260292.119289,9.542528
dos_heavy,iteration_2,71,75,3,1780260282.576761,1780260292.119289,9.542528
dos_heavy,iteration_2,71,75,4,1780260282.576761,1780260292.119289,9.542528
dos_heavy,iteration_2,71,75,5,1780260282.576761,1780260292.119289,9.542528
dos_heavy,iteration_2,73,77,1,1780260289.510314,1780260298.132864,8.622550
dos_heavy,iteration_2,73,77,2,1780260289.510314,1780260298.132864,8.622550
dos_heavy,iteration_2,73,77,3,1780260289.510314,1780260298.132864,8.622550
dos_heavy,iteration_2,73,77,4,1780260289.510314,1780260298.132864,8.622550
dos_heavy,iteration_2,73,77,5,1780260289.510314,1780260298.132864,8.622550
dos_heavy,iteration_3,1,5,1,1780260315.384776,1780260319.970378,4.585602
dos_heavy,iteration_3,1,5,2,1780260315.384776,1780260319.970378,4.585602
dos_heavy,iteration_3,1,5,3,1780260315.384776,1780260319.970378,4.585602
dos_heavy,iteration_3,1,5,4,1780260315.384776,1780260319.970378,4.585602
dos_heavy,iteration_3,1,5,5,1780260315.384776,1780260319.970378,4.585602
dos_heavy,iteration_3,3,8,1,1780260318.470192,1780260320.972312,2.502120
dos_heavy,iteration_3,3,8,2,1780260318.470192,1780260320.972312,2.502120
dos_heavy,iteration_3,3,8,3,1780260318.470192,1780260320.972312,2.502120
dos_heavy,iteration_3,3,8,4,1780260318.470192,1780260320.972312,2.502120
dos_heavy,iteration_3,3,8,5,1780260318.470192,1780260320.972312,2.502120
dos_heavy,iteration_3,4,9,1,1780260319.665359,1780260321.982993,2.317634
dos_heavy,iteration_3,4,9,2,1780260319.665359,1780260321.982993,2.317634
dos_heavy,iteration_3,4,9,3,1780260319.665359,1780260321.982993,2.317634
dos_heavy,iteration_3,4,9,4,1780260319.665359,1780260321.982993,2.317634
dos_heavy,iteration_3,4,9,5,1780260319.665359,1780260321.982993,2.317634
dos_heavy,iteration_3,7,14,1,1780260321.514727,1780260322.983626,1.468899
dos_heavy,iteration_3,7,14,2,1780260321.514727,1780260322.983626,1.468899
dos_heavy,iteration_3,7,14,3,1780260321.514727,1780260322.983626,1.468899
dos_heavy,iteration_3,7,14,4,1780260321.514727,1780260322.983626,1.468899
dos_heavy,iteration_3,7,14,5,1780260321.514727,1780260322.983626,1.468899
dos_heavy,iteration_3,10,18,1,1780260322.519713,1780260323.987159,1.467446
dos_heavy,iteration_3,10,18,2,1780260322.519713,1780260323.987159,1.467446
dos_heavy,iteration_3,10,18,3,1780260322.519713,1780260323.987159,1.467446
dos_heavy,iteration_3,10,18,4,1780260322.519713,1780260323.987159,1.467446
dos_heavy,iteration_3,10,18,5,1780260322.519713,1780260323.987159,1.467446
dos_heavy,iteration_3,13,21,1,1780260323.435393,1780260324.987216,1.551823
dos_heavy,iteration_3,13,21,2,1780260323.435393,1780260324.987216,1.551823
dos_heavy,iteration_3,13,21,3,1780260323.435393,1780260324.987216,1.551823
dos_heavy,iteration_3,13,21,4,1780260323.435393,1780260324.987216,1.551823
dos_heavy,iteration_3,13,21,5,1780260323.435393,1780260324.987216,1.551823
dos_heavy,iteration_3,14,22,1,1780260324.026248,1780260325.988618,1.962370
dos_heavy,iteration_3,14,22,2,1780260324.026248,1780260325.988618,1.962370
dos_heavy,iteration_3,14,22,3,1780260324.026248,1780260325.988618,1.962370
dos_heavy,iteration_3,14,22,4,1780260324.026248,1780260325.988618,1.962370
dos_heavy,iteration_3,14,22,5,1780260324.026248,1780260325.988618,1.962370
dos_heavy,iteration_3,15,23,1,1780260325.187496,1780260326.989302,1.801806
dos_heavy,iteration_3,15,23,2,1780260325.187496,1780260326.989302,1.801806
dos_heavy,iteration_3,15,23,3,1780260325.187496,1780260326.989302,1.801806
dos_heavy,iteration_3,15,23,4,1780260325.187496,1780260326.989302,1.801806
dos_heavy,iteration_3,15,23,5,1780260325.187496,1780260326.989302,1.801806
dos_heavy,iteration_3,16,24,1,1780260325.908146,1780260327.996518,2.088372
dos_heavy,iteration_3,16,24,2,1780260325.908146,1780260327.996518,2.088372
dos_heavy,iteration_3,16,24,3,1780260325.908146,1780260327.996518,2.088372
dos_heavy,iteration_3,16,24,4,1780260325.908146,1780260327.996518,2.088372
dos_heavy,iteration_3,16,24,5,1780260325.908146,1780260327.996518,2.088372
dos_heavy,iteration_3,17,25,1,1780260327.094830,1780260328.996647,1.901817
dos_heavy,iteration_3,17,25,2,1780260327.094830,1780260328.996647,1.901817
dos_heavy,iteration_3,17,25,3,1780260327.094830,1780260328.996647,1.901817
dos_heavy,iteration_3,17,25,4,1780260327.094830,1780260328.996647,1.901817
dos_heavy,iteration_3,17,25,5,1780260327.094830,1780260328.996647,1.901817
dos_heavy,iteration_3,18,26,1,1780260328.363963,1780260330.000905,1.636942
dos_heavy,iteration_3,18,26,2,1780260328.363963,1780260330.000905,1.636942
dos_heavy,iteration_3,18,26,3,1780260328.363963,1780260330.000905,1.636942
dos_heavy,iteration_3,18,26,4,1780260328.363963,1780260330.000905,1.636942
dos_heavy,iteration_3,18,26,5,1780260328.363963,1780260330.000905,1.636942
dos_heavy,iteration_3,19,27,1,1780260328.840978,1780260331.002075,2.161097
dos_heavy,iteration_3,19,27,2,1780260328.840978,1780260331.002075,2.161097
dos_heavy,iteration_3,19,27,3,1780260328.840978,1780260331.002075,2.161097
dos_heavy,iteration_3,19,27,4,1780260328.840978,1780260331.002075,2.161097
dos_heavy,iteration_3,19,27,5,1780260328.840978,1780260331.002075,2.161097
dos_heavy,iteration_3,20,28,1,1780260329.973330,1780260332.002364,2.029034
dos_heavy,iteration_3,20,28,2,1780260329.973330,1780260332.002364,2.029034
dos_heavy,iteration_3,20,28,3,1780260329.973330,1780260332.002364,2.029034
dos_heavy,iteration_3,20,28,4,1780260329.973330,1780260332.002364,2.029034
dos_heavy,iteration_3,20,28,5,1780260329.973330,1780260332.002364,2.029034
dos_heavy,iteration_3,21,29,1,1780260330.791295,1780260333.003409,2.212114
dos_heavy,iteration_3,21,29,2,1780260330.791295,1780260333.003409,2.212114
dos_heavy,iteration_3,21,29,3,1780260330.791295,1780260333.003409,2.212114
dos_heavy,iteration_3,21,29,4,1780260330.791295,1780260333.003409,2.212114
dos_heavy,iteration_3,21,29,5,1780260330.791295,1780260333.003409,2.212114
dos_heavy,iteration_3,22,30,1,1780260331.755278,1780260334.008921,2.253643
dos_heavy,iteration_3,22,30,2,1780260331.755278,1780260334.008921,2.253643
dos_heavy,iteration_3,22,30,3,1780260331.755278,1780260334.008921,2.253643
dos_heavy,iteration_3,22,30,4,1780260331.755278,1780260334.008921,2.253643
dos_heavy,iteration_3,22,30,5,1780260331.755278,1780260334.008921,2.253643
dos_heavy,iteration_3,23,31,1,1780260332.858830,1780260335.010010,2.151180
dos_heavy,iteration_3,23,31,2,1780260332.858830,1780260335.010010,2.151180
dos_heavy,iteration_3,23,31,3,1780260332.858830,1780260335.010010,2.151180
dos_heavy,iteration_3,23,31,4,1780260332.858830,1780260335.010010,2.151180
dos_heavy,iteration_3,23,31,5,1780260332.858830,1780260335.010010,2.151180
dos_heavy,iteration_3,24,32,1,1780260333.937195,1780260336.010249,2.073054
dos_heavy,iteration_3,24,32,2,1780260333.937195,1780260336.010249,2.073054
dos_heavy,iteration_3,24,32,3,1780260333.937195,1780260336.010249,2.073054
dos_heavy,iteration_3,24,32,4,1780260333.937195,1780260336.010249,2.073054
dos_heavy,iteration_3,24,32,5,1780260333.937195,1780260336.010249,2.073054
dos_heavy,iteration_3,25,33,1,1780260335.037843,1780260337.010946,1.973103
dos_heavy,iteration_3,25,33,2,1780260335.037843,1780260337.010946,1.973103
dos_heavy,iteration_3,25,33,3,1780260335.037843,1780260337.010946,1.973103
dos_heavy,iteration_3,25,33,4,1780260335.037843,1780260337.010946,1.973103
dos_heavy,iteration_3,25,33,5,1780260335.037843,1780260337.010946,1.973103
dos_heavy,iteration_3,26,34,1,1780260335.926940,1780260338.011194,2.084254
dos_heavy,iteration_3,26,34,2,1780260335.926940,1780260338.011194,2.084254
dos_heavy,iteration_3,26,34,3,1780260335.926940,1780260338.011194,2.084254
dos_heavy,iteration_3,26,34,4,1780260335.926940,1780260338.011194,2.084254
dos_heavy,iteration_3,26,34,5,1780260335.926940,1780260338.011194,2.084254
dos_heavy,iteration_3,27,35,1,1780260337.092846,1780260339.011436,1.918590
dos_heavy,iteration_3,27,35,2,1780260337.092846,1780260339.011436,1.918590
dos_heavy,iteration_3,27,35,3,1780260337.092846,1780260339.011436,1.918590
dos_heavy,iteration_3,27,35,4,1780260337.092846,1780260339.011436,1.918590
dos_heavy,iteration_3,27,35,5,1780260337.092846,1780260339.011436,1.918590
dos_heavy,iteration_3,28,36,1,1780260338.057506,1780260340.011980,1.954474
dos_heavy,iteration_3,28,36,2,1780260338.057506,1780260340.011980,1.954474
dos_heavy,iteration_3,28,36,3,1780260338.057506,1780260340.011980,1.954474
dos_heavy,iteration_3,28,36,4,1780260338.057506,1780260340.011980,1.954474
dos_heavy,iteration_3,28,36,5,1780260338.057506,1780260340.011980,1.954474
dos_heavy,iteration_3,29,37,1,1780260338.935025,1780260341.013535,2.078510
dos_heavy,iteration_3,29,37,2,1780260338.935025,1780260341.013535,2.078510
dos_heavy,iteration_3,29,37,3,1780260338.935025,1780260341.013535,2.078510
dos_heavy,iteration_3,29,37,4,1780260338.935025,1780260341.013535,2.078510
dos_heavy,iteration_3,29,37,5,1780260338.935025,1780260341.013535,2.078510
dos_heavy,iteration_3,30,38,1,1780260340.007120,1780260342.060369,2.053249
dos_heavy,iteration_3,30,38,2,1780260340.007120,1780260342.060369,2.053249
dos_heavy,iteration_3,30,38,3,1780260340.007120,1780260342.060369,2.053249
dos_heavy,iteration_3,30,38,4,1780260340.007120,1780260342.060369,2.053249
dos_heavy,iteration_3,30,38,5,1780260340.007120,1780260342.060369,2.053249
dos_heavy,iteration_3,31,39,1,1780260340.803458,1780260343.062925,2.259467
dos_heavy,iteration_3,31,39,2,1780260340.803458,1780260343.062925,2.259467
dos_heavy,iteration_3,31,39,3,1780260340.803458,1780260343.062925,2.259467
dos_heavy,iteration_3,31,39,4,1780260340.803458,1780260343.062925,2.259467
dos_heavy,iteration_3,31,39,5,1780260340.803458,1780260343.062925,2.259467
dos_heavy,iteration_3,32,40,1,1780260341.896475,1780260344.067280,2.170805
dos_heavy,iteration_3,32,40,2,1780260341.896475,1780260344.067280,2.170805
dos_heavy,iteration_3,32,40,3,1780260341.896475,1780260344.067280,2.170805
dos_heavy,iteration_3,32,40,4,1780260341.896475,1780260344.067280,2.170805
dos_heavy,iteration_3,32,40,5,1780260341.896475,1780260344.067280,2.170805
dos_heavy,iteration_3,33,41,1,1780260342.926574,1780260345.068474,2.141900
dos_heavy,iteration_3,33,41,2,1780260342.926574,1780260345.068474,2.141900
dos_heavy,iteration_3,33,41,3,1780260342.926574,1780260345.068474,2.141900
dos_heavy,iteration_3,33,41,4,1780260342.926574,1780260345.068474,2.141900
dos_heavy,iteration_3,33,41,5,1780260342.926574,1780260345.068474,2.141900
dos_heavy,iteration_3,34,42,1,1780260343.976250,1780260347.071390,3.095140
dos_heavy,iteration_3,34,42,2,1780260343.976250,1780260347.071390,3.095140
dos_heavy,iteration_3,34,42,3,1780260343.976250,1780260347.071390,3.095140
dos_heavy,iteration_3,34,42,4,1780260343.976250,1780260347.071390,3.095140
dos_heavy,iteration_3,34,42,5,1780260343.976250,1780260347.071390,3.095140
dos_heavy,iteration_3,35,43,1,1780260345.832287,1780260349.078954,3.246667
dos_heavy,iteration_3,35,43,2,1780260345.832287,1780260349.078954,3.246667
dos_heavy,iteration_3,35,43,3,1780260345.832287,1780260349.078954,3.246667
dos_heavy,iteration_3,35,43,4,1780260345.832287,1780260349.078954,3.246667
dos_heavy,iteration_3,35,43,5,1780260345.832287,1780260349.078954,3.246667
dos_heavy,iteration_3,36,45,1,1780260347.669622,1780260351.094630,3.425008
dos_heavy,iteration_3,36,45,2,1780260347.669622,1780260351.094630,3.425008
dos_heavy,iteration_3,36,45,3,1780260347.669622,1780260351.094630,3.425008
dos_heavy,iteration_3,36,45,4,1780260347.669622,1780260351.094630,3.425008
dos_heavy,iteration_3,36,45,5,1780260347.669622,1780260351.094630,3.425008
dos_heavy,iteration_3,37,47,1,1780260349.630669,1780260352.094800,2.464131
dos_heavy,iteration_3,37,47,2,1780260349.630669,1780260352.094800,2.464131
dos_heavy,iteration_3,37,47,3,1780260349.630669,1780260352.094800,2.464131
dos_heavy,iteration_3,37,47,4,1780260349.630669,1780260352.094800,2.464131
dos_heavy,iteration_3,37,47,5,1780260349.630669,1780260352.094800,2.464131
dos_heavy,iteration_3,39,50,1,1780260352.276644,1780260354.116151,1.839507
dos_heavy,iteration_3,39,50,2,1780260352.276644,1780260354.116151,1.839507
dos_heavy,iteration_3,39,50,3,1780260352.276644,1780260354.116151,1.839507
dos_heavy,iteration_3,39,50,4,1780260352.276644,1780260354.116151,1.839507
dos_heavy,iteration_3,39,50,5,1780260352.276644,1780260354.116151,1.839507
dos_heavy,iteration_3,40,51,1,1780260352.857140,1780260356.120965,3.263825
dos_heavy,iteration_3,40,51,2,1780260352.857140,1780260356.120965,3.263825
dos_heavy,iteration_3,40,51,3,1780260352.857140,1780260356.120965,3.263825
dos_heavy,iteration_3,40,51,4,1780260352.857140,1780260356.120965,3.263825
dos_heavy,iteration_3,40,51,5,1780260352.857140,1780260356.120965,3.263825
dos_heavy,iteration_3,42,53,1,1780260355.498373,1780260358.123317,2.624944
dos_heavy,iteration_3,42,53,2,1780260355.498373,1780260358.123317,2.624944
dos_heavy,iteration_3,42,53,3,1780260355.498373,1780260358.123317,2.624944
dos_heavy,iteration_3,42,53,4,1780260355.498373,1780260358.123317,2.624944
dos_heavy,iteration_3,42,53,5,1780260355.498373,1780260358.123317,2.624944
dos_heavy,iteration_3,43,55,1,1780260357.495639,1780260359.123479,1.627840
dos_heavy,iteration_3,43,55,2,1780260357.495639,1780260359.123479,1.627840
dos_heavy,iteration_3,43,55,3,1780260357.495639,1780260359.123479,1.627840
dos_heavy,iteration_3,43,55,4,1780260357.495639,1780260359.123479,1.627840
dos_heavy,iteration_3,43,55,5,1780260357.495639,1780260359.123479,1.627840
dos_heavy,iteration_3,44,56,1,1780260358.756943,1780260360.127197,1.370254
